KO,gene_description,module,header,genome,present,classification,phylum,class,Completeness,Contamination,size_bp
K00193,"cdhC; acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit beta [EC:2.3.1.169] [RN:R09096 R10219]",amaerobic CO oxidation,CO oxidation,R4000m150m.21,0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__PS1;f__Thioglobaceae;g__Pseudothioglobus;s__Pseudothioglobus singularis,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,66.69,2.21,1208246
K00193,acetyl-CoA decarbonylase/synthase complex [EC:2.3.1.-] [RN:R09096],Methanogenesis,C1-methane,R4000m150m.21,0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__PS1;f__Thioglobaceae;g__Pseudothioglobus;s__Pseudothioglobus singularis,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,66.69,2.21,1208246
K00193,"cdhC; acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit beta [EC:2.3.1.169] [RN:R09096 R10219]",amaerobic CO oxidation,CO oxidation,R4000m2000m.122,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA828;f__UBA828;g__PTKB01;s__PTKB01 sp002937555,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,80.47,2.2,2616967
K00193,acetyl-CoA decarbonylase/synthase complex [EC:2.3.1.-] [RN:R09096],Methanogenesis,C1-methane,R4000m2000m.122,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA828;f__UBA828;g__PTKB01;s__PTKB01 sp002937555,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,80.47,2.2,2616967
K00193,"cdhC; acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit beta [EC:2.3.1.169] [RN:R09096 R10219]",amaerobic CO oxidation,CO oxidation,R4000m2000m.174,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA7887;f__UBA7887;g__MarineAlpha9-Bin7;s__MarineAlpha9-Bin7 sp002938115,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,85.79,2.9,2167120
K00193,acetyl-CoA decarbonylase/synthase complex [EC:2.3.1.-] [RN:R09096],Methanogenesis,C1-methane,R4000m2000m.174,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA7887;f__UBA7887;g__MarineAlpha9-Bin7;s__MarineAlpha9-Bin7 sp002938115,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,85.79,2.9,2167120
K00193,"cdhC; acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit beta [EC:2.3.1.169] [RN:R09096 R10219]",amaerobic CO oxidation,CO oxidation,R4000m3000m.131,0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__PS1;f__Thioglobaceae;g__DUCF01;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,83.13,1.5,1399974
K00193,acetyl-CoA decarbonylase/synthase complex [EC:2.3.1.-] [RN:R09096],Methanogenesis,C1-methane,R4000m3000m.131,0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__PS1;f__Thioglobaceae;g__DUCF01;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,83.13,1.5,1399974
K00193,"cdhC; acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit beta [EC:2.3.1.169] [RN:R09096 R10219]",amaerobic CO oxidation,CO oxidation,R4000m3000m.162,0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Arenicellales;f__UBA868;g__GCA-2726415;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,92.68,2.87,2649836
K00193,acetyl-CoA decarbonylase/synthase complex [EC:2.3.1.-] [RN:R09096],Methanogenesis,C1-methane,R4000m3000m.162,0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Arenicellales;f__UBA868;g__GCA-2726415;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,92.68,2.87,2649836
K00193,"cdhC; acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit beta [EC:2.3.1.169] [RN:R09096 R10219]",amaerobic CO oxidation,CO oxidation,R4000m3000m.213,0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__PS1;f__Thioglobaceae;g__DUCF01;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,90.01,2.51,1472825
K00193,acetyl-CoA decarbonylase/synthase complex [EC:2.3.1.-] [RN:R09096],Methanogenesis,C1-methane,R4000m3000m.213,0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__PS1;f__Thioglobaceae;g__DUCF01;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,90.01,2.51,1472825
K00193,"cdhC; acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit beta [EC:2.3.1.169] [RN:R09096 R10219]",amaerobic CO oxidation,CO oxidation,R4000m3000m.74,0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__PS1;f__Thioglobaceae;g__Pseudothioglobus;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,86.29,1.49,1422472
K00193,acetyl-CoA decarbonylase/synthase complex [EC:2.3.1.-] [RN:R09096],Methanogenesis,C1-methane,R4000m3000m.74,0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__PS1;f__Thioglobaceae;g__Pseudothioglobus;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,86.29,1.49,1422472
K00193,"cdhC; acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit beta [EC:2.3.1.169] [RN:R09096 R10219]",amaerobic CO oxidation,CO oxidation,R4000m500m.140,0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__SAR86;f__SAR86;g__CAJJAM01;s__CAJJAM01 sp015660645,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,62.81,3.55,1307755
K00193,acetyl-CoA decarbonylase/synthase complex [EC:2.3.1.-] [RN:R09096],Methanogenesis,C1-methane,R4000m500m.140,0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__SAR86;f__SAR86;g__CAJJAM01;s__CAJJAM01 sp015660645,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,62.81,3.55,1307755
K00193,"cdhC; acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit beta [EC:2.3.1.169] [RN:R09096 R10219]",amaerobic CO oxidation,CO oxidation,R4000m500m.62,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__AG-422-B15;g__CACPJE01;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,77.4,2.74,1021921
K00193,acetyl-CoA decarbonylase/synthase complex [EC:2.3.1.-] [RN:R09096],Methanogenesis,C1-methane,R4000m500m.62,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__AG-422-B15;g__CACPJE01;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,77.4,2.74,1021921
K00193,"cdhC; acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit beta [EC:2.3.1.169] [RN:R09096 R10219]",amaerobic CO oxidation,CO oxidation,R4000m50m.111,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Planktomarina;s__Planktomarina sp002698165,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,62.91,2.93,1703365
K00193,acetyl-CoA decarbonylase/synthase complex [EC:2.3.1.-] [RN:R09096],Methanogenesis,C1-methane,R4000m50m.111,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Planktomarina;s__Planktomarina sp002698165,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,62.91,2.93,1703365
K00193,"cdhC; acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit beta [EC:2.3.1.169] [RN:R09096 R10219]",amaerobic CO oxidation,CO oxidation,R4000m50m.115,0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudohongiellaceae;g__UBA9145;s__UBA9145 sp002172295,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,73.07,3.78,2157896
K00193,acetyl-CoA decarbonylase/synthase complex [EC:2.3.1.-] [RN:R09096],Methanogenesis,C1-methane,R4000m50m.115,0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudohongiellaceae;g__UBA9145;s__UBA9145 sp002172295,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,73.07,3.78,2157896
K00193,"cdhC; acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit beta [EC:2.3.1.169] [RN:R09096 R10219]",amaerobic CO oxidation,CO oxidation,R4000m50m.42,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__MED-G52;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,84.29,4.51,1917394
K00193,acetyl-CoA decarbonylase/synthase complex [EC:2.3.1.-] [RN:R09096],Methanogenesis,C1-methane,R4000m50m.42,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__MED-G52;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,84.29,4.51,1917394
K00193,"cdhC; acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit beta [EC:2.3.1.169] [RN:R09096 R10219]",amaerobic CO oxidation,CO oxidation,R4500m1000m.198,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__JAAXGF01;f__JAAXGF01;g__;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,62.26,1.74,1946188
K00193,acetyl-CoA decarbonylase/synthase complex [EC:2.3.1.-] [RN:R09096],Methanogenesis,C1-methane,R4500m1000m.198,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__JAAXGF01;f__JAAXGF01;g__;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,62.26,1.74,1946188
K00193,"cdhC; acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit beta [EC:2.3.1.169] [RN:R09096 R10219]",amaerobic CO oxidation,CO oxidation,R4500m150m.132,0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudohongiellaceae;g__UBA9145;s__UBA9145 sp002712055,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,84.38,0.32,1955082
K00193,acetyl-CoA decarbonylase/synthase complex [EC:2.3.1.-] [RN:R09096],Methanogenesis,C1-methane,R4500m150m.132,0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudohongiellaceae;g__UBA9145;s__UBA9145 sp002712055,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,84.38,0.32,1955082
K00193,"cdhC; acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit beta [EC:2.3.1.169] [RN:R09096 R10219]",amaerobic CO oxidation,CO oxidation,R4500m150m.240,0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA6522;f__UBA6522;g__UBA6522;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,83.67,1.86,2448639
K00193,acetyl-CoA decarbonylase/synthase complex [EC:2.3.1.-] [RN:R09096],Methanogenesis,C1-methane,R4500m150m.240,0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA6522;f__UBA6522;g__UBA6522;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,83.67,1.86,2448639
K00193,"cdhC; acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit beta [EC:2.3.1.169] [RN:R09096 R10219]",amaerobic CO oxidation,CO oxidation,R4500m150m.308,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA828;f__UBA828;g__PTKB01;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,57.76,3.45,1756552
K00193,acetyl-CoA decarbonylase/synthase complex [EC:2.3.1.-] [RN:R09096],Methanogenesis,C1-methane,R4500m150m.308,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA828;f__UBA828;g__PTKB01;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,57.76,3.45,1756552
K00193,"cdhC; acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit beta [EC:2.3.1.169] [RN:R09096 R10219]",amaerobic CO oxidation,CO oxidation,R4500m150m.330,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA7887;f__UBA7887;g__GCA-2728255;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,72.25,1.71,1860372
K00193,acetyl-CoA decarbonylase/synthase complex [EC:2.3.1.-] [RN:R09096],Methanogenesis,C1-methane,R4500m150m.330,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA7887;f__UBA7887;g__GCA-2728255;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,72.25,1.71,1860372
K00193,"cdhC; acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit beta [EC:2.3.1.169] [RN:R09096 R10219]",amaerobic CO oxidation,CO oxidation,R4500m150m.352,0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Ga0077536;f__Ga0077536;g__UBA11873;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,57.33,2.34,2282605
K00193,acetyl-CoA decarbonylase/synthase complex [EC:2.3.1.-] [RN:R09096],Methanogenesis,C1-methane,R4500m150m.352,0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Ga0077536;f__Ga0077536;g__UBA11873;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,57.33,2.34,2282605
K00193,"cdhC; acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit beta [EC:2.3.1.169] [RN:R09096 R10219]",amaerobic CO oxidation,CO oxidation,R4500m150m.66,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__JAHDSF01;g__;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,53.42,0.5,1895376
K00193,acetyl-CoA decarbonylase/synthase complex [EC:2.3.1.-] [RN:R09096],Methanogenesis,C1-methane,R4500m150m.66,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__JAHDSF01;g__;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,53.42,0.5,1895376
K00193,"cdhC; acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit beta [EC:2.3.1.169] [RN:R09096 R10219]",amaerobic CO oxidation,CO oxidation,R4500m2000m.161,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__JAAXGF01;f__JAAXGF01;g__;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,60.27,0.76,1893911
K00193,acetyl-CoA decarbonylase/synthase complex [EC:2.3.1.-] [RN:R09096],Methanogenesis,C1-methane,R4500m2000m.161,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__JAAXGF01;f__JAAXGF01;g__;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,60.27,0.76,1893911
K00193,"cdhC; acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit beta [EC:2.3.1.169] [RN:R09096 R10219]",amaerobic CO oxidation,CO oxidation,R4500m2000m.38,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SHVP01;f__SHVP01;g__;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,86.68,2.21,2074034
K00193,acetyl-CoA decarbonylase/synthase complex [EC:2.3.1.-] [RN:R09096],Methanogenesis,C1-methane,R4500m2000m.38,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SHVP01;f__SHVP01;g__;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,86.68,2.21,2074034
K00193,"cdhC; acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit beta [EC:2.3.1.169] [RN:R09096 R10219]",amaerobic CO oxidation,CO oxidation,R4500m2000m.74,0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudohongiellaceae;g__UBA9145;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,87.1,3.99,2499610
K00193,acetyl-CoA decarbonylase/synthase complex [EC:2.3.1.-] [RN:R09096],Methanogenesis,C1-methane,R4500m2000m.74,0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudohongiellaceae;g__UBA9145;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,87.1,3.99,2499610
K00193,"cdhC; acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit beta [EC:2.3.1.169] [RN:R09096 R10219]",amaerobic CO oxidation,CO oxidation,R4500m3000m.119,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Casp-alpha2;g__Casp-alpha2;s__Casp-alpha2 sp002938315,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,97.1,0.75,2442953
K00193,acetyl-CoA decarbonylase/synthase complex [EC:2.3.1.-] [RN:R09096],Methanogenesis,C1-methane,R4500m3000m.119,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Casp-alpha2;g__Casp-alpha2;s__Casp-alpha2 sp002938315,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,97.1,0.75,2442953
K00193,"cdhC; acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit beta [EC:2.3.1.169] [RN:R09096 R10219]",amaerobic CO oxidation,CO oxidation,R4500m3000m.133,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__UBA2165;g__GCA-2687515;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,96.02,3.54,5069799
K00193,acetyl-CoA decarbonylase/synthase complex [EC:2.3.1.-] [RN:R09096],Methanogenesis,C1-methane,R4500m3000m.133,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__UBA2165;g__GCA-2687515;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,96.02,3.54,5069799
K00193,"cdhC; acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit beta [EC:2.3.1.169] [RN:R09096 R10219]",amaerobic CO oxidation,CO oxidation,R4500m3000m.151,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__JAAXGF01;f__JAAXGF01;g__;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,96.66,2.8,3430894
K00193,acetyl-CoA decarbonylase/synthase complex [EC:2.3.1.-] [RN:R09096],Methanogenesis,C1-methane,R4500m3000m.151,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__JAAXGF01;f__JAAXGF01;g__;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,96.66,2.8,3430894
K00193,"cdhC; acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit beta [EC:2.3.1.169] [RN:R09096 R10219]",amaerobic CO oxidation,CO oxidation,R4500m3000m.168,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__JAAXGF01;f__JAAXGF01;g__;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,87.07,3.82,3331992
K00193,acetyl-CoA decarbonylase/synthase complex [EC:2.3.1.-] [RN:R09096],Methanogenesis,C1-methane,R4500m3000m.168,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__JAAXGF01;f__JAAXGF01;g__;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,87.07,3.82,3331992
K00193,"cdhC; acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit beta [EC:2.3.1.169] [RN:R09096 R10219]",amaerobic CO oxidation,CO oxidation,R4500m3000m.235,0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA6522;f__UBA6522;g__;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,56.63,1.94,1270444
K00193,acetyl-CoA decarbonylase/synthase complex [EC:2.3.1.-] [RN:R09096],Methanogenesis,C1-methane,R4500m3000m.235,0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA6522;f__UBA6522;g__;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,56.63,1.94,1270444
K00193,"cdhC; acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit beta [EC:2.3.1.169] [RN:R09096 R10219]",amaerobic CO oxidation,CO oxidation,R4500m3000m.278,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA828;f__UBA828;g__PTKB01;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,75.24,3.26,2930401
K00193,acetyl-CoA decarbonylase/synthase complex [EC:2.3.1.-] [RN:R09096],Methanogenesis,C1-methane,R4500m3000m.278,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA828;f__UBA828;g__PTKB01;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,75.24,3.26,2930401
K00193,"cdhC; acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit beta [EC:2.3.1.169] [RN:R09096 R10219]",amaerobic CO oxidation,CO oxidation,R4500m4000m.155,0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA6522;f__UBA6522;g__UBA6522;s__UBA6522 sp002311835,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,71.8,0.7,1864475
K00193,acetyl-CoA decarbonylase/synthase complex [EC:2.3.1.-] [RN:R09096],Methanogenesis,C1-methane,R4500m4000m.155,0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA6522;f__UBA6522;g__UBA6522;s__UBA6522 sp002311835,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,71.8,0.7,1864475
K00193,"cdhC; acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit beta [EC:2.3.1.169] [RN:R09096 R10219]",amaerobic CO oxidation,CO oxidation,R4500m4000m.174,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SHVP01;f__SHVP01;g__;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,92.61,2.39,2518336
K00193,acetyl-CoA decarbonylase/synthase complex [EC:2.3.1.-] [RN:R09096],Methanogenesis,C1-methane,R4500m4000m.174,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SHVP01;f__SHVP01;g__;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,92.61,2.39,2518336
K00193,"cdhC; acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit beta [EC:2.3.1.169] [RN:R09096 R10219]",amaerobic CO oxidation,CO oxidation,R4500m4000m.183,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__JAAXGF01;f__JAAXGF01;g__;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,84.62,3.77,2745240
K00193,acetyl-CoA decarbonylase/synthase complex [EC:2.3.1.-] [RN:R09096],Methanogenesis,C1-methane,R4500m4000m.183,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__JAAXGF01;f__JAAXGF01;g__;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,84.62,3.77,2745240
K00193,"cdhC; acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit beta [EC:2.3.1.169] [RN:R09096 R10219]",amaerobic CO oxidation,CO oxidation,R4500m4000m.197,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA11136;f__UBA11136;g__UBA11136;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,92.84,1.52,1761404
K00193,acetyl-CoA decarbonylase/synthase complex [EC:2.3.1.-] [RN:R09096],Methanogenesis,C1-methane,R4500m4000m.197,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA11136;f__UBA11136;g__UBA11136;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,92.84,1.52,1761404
